,codigo_cliente,codigo_produto,qtd_produto_compra,valor_produto,valor_total_compra,nome_produto,cod_class_produt,nome_class_produt,cliente_genero,cliente_idade,cliente_qtd_filhos,cliente_estado_civil,codigo_estado_cliente,cliente_hipertenso,cliente_diabetes,nome_estado_cliente,sigla_estado_cliente
786,782,1043,1,3.25,3.25,Milho verde,3,Alimentação,1,61,0,2,5,1,1,Bahia,BA
787,1607,1043,4,3.25,13.0,Milho verde,3,Alimentação,1,26,1,0,5,1,0,Bahia,BA
788,2073,1043,1,3.25,3.25,Milho verde,3,Alimentação,1,20,3,1,5,1,0,Bahia,BA
789,936,1029,1,10.0,10.0,Açucar,3,Alimentação,0,49,3,1,5,1,1,Bahia,BA
790,1863,1029,4,10.0,40.0,Açucar,3,Alimentação,1,34,1,0,5,0,1,Bahia,BA
791,2071,1059,4,4.0,16.0,Chicória,4,Hortifruti,0,56,2,1,5,0,1,Bahia,BA
792,2794,1059,1,4.0,4.0,Chicória,4,Hortifruti,1,41,3,0,5,0,0,Bahia,BA
793,701,1017,4,7.5,30.0,Refrigerante 2l,2,Bebidas,1,48,0,1,5,1,0,Bahia,BA
794,1684,1017,2,7.5,15.0,Refrigerante 2l,2,Bebidas,0,65,3,1,5,0,0,Bahia,BA
795,2692,1017,4,7.5,30.0,Refrigerante 2l,2,Bebidas,0,66,3,1,5,1,1,Bahia,BA
796,1004,1052,4,5.89,23.56,Pão de forma,3,Alimentação,0,61,1,3,5,1,0,Bahia,BA
797,502,1000,2,9.9,19.8,Sabão em pó,1,Produtos de Limpeza,0,65,3,0,5,1,0,Bahia,BA
798,586,1000,1,9.9,9.9,Sabão em pó,1,Produtos de Limpeza,0,33,1,0,5,0,1,Bahia,BA
799,1340,1000,3,9.9,29.7,Sabão em pó,1,Produtos de Limpeza,0,54,0,1,5,0,0,Bahia,BA
800,225,1079,2,5.99,11.98,Margarina,5,Carnes e Frios,0,59,1,1,5,1,0,Bahia,BA
801,1154,1079,2,5.99,11.98,Margarina,5,Carnes e Frios,1,40,0,3,5,0,0,Bahia,BA
802,34,1070,2,3.99,7.98,Jiló,4,Hortifruti,0,65,0,3,5,0,1,Bahia,BA
803,847,1075,3,35.0,105.0,Queijo Minas,5,Carnes e Frios,0,43,3,2,5,1,0,Bahia,BA
804,956,1075,2,35.0,70.0,Queijo Minas,5,Carnes e Frios,0,68,0,1,5,0,0,Bahia,BA
805,1049,1075,1,35.0,35.0,Queijo Minas,5,Carnes e Frios,0,54,1,1,5,0,0,Bahia,BA
806,1593,1075,3,35.0,105.0,Queijo Minas,5,Carnes e Frios,0,70,3,2,5,1,0,Bahia,BA
807,1998,1075,2,35.0,70.0,Queijo Minas,5,Carnes e Frios,0,20,3,0,5,1,1,Bahia,BA
808,2285,1060,2,3.5,7.0,Mandioca,4,Hortifruti,1,34,1,1,5,1,0,Bahia,BA
809,384,1016,3,15.0,45.0,Saco de lixo 50l,1,Produtos de Limpeza,1,33,2,0,5,0,0,Bahia,BA
810,330,1048,3,8.99,26.97,Óleo de cozinha,3,Alimentação,0,45,1,0,5,0,0,Bahia,BA
811,1572,1048,2,8.99,17.98,Óleo de cozinha,3,Alimentação,1,28,3,2,5,0,1,Bahia,BA
812,2419,1048,4,8.99,35.96,Óleo de cozinha,3,Alimentação,1,24,2,2,5,0,0,Bahia,BA
813,1969,1010,4,11.0,44.0,Desinfetante,1,Produtos de Limpeza,1,63,2,0,5,0,1,Bahia,BA
814,1778,1040,1,5.0,5.0,Maionese,3,Alimentação,1,61,1,3,5,0,0,Bahia,BA
815,2168,1025,4,4.99,19.96,Macarrão,3,Alimentação,1,56,2,3,5,1,1,Bahia,BA
816,482,1012,4,7.95,31.8,Tira manchas,1,Produtos de Limpeza,1,32,3,2,5,1,1,Bahia,BA
817,678,1012,2,7.95,15.9,Tira manchas,1,Produtos de Limpeza,0,41,1,1,5,1,1,Bahia,BA
818,2162,1014,1,8.99,8.99,Alcool,1,Produtos de Limpeza,1,64,0,3,5,0,1,Bahia,BA
819,550,1020,1,2.5,2.5,Suco sachê,2,Bebidas,1,27,3,0,5,0,1,Bahia,BA
820,1394,1020,1,2.5,2.5,Suco sachê,2,Bebidas,1,53,3,2,5,1,1,Bahia,BA
821,2101,1020,4,2.5,10.0,Suco sachê,2,Bebidas,0,75,1,1,5,1,1,Bahia,BA
822,2678,1020,4,2.5,10.0,Suco sachê,2,Bebidas,0,59,1,3,5,1,1,Bahia,BA
823,932,1028,3,3.2,9.6,Sal,3,Alimentação,1,63,1,1,5,0,0,Bahia,BA
824,1596,1028,3,3.2,9.6,Sal,3,Alimentação,1,63,2,2,5,0,1,Bahia,BA
825,2524,1028,1,3.2,3.2,Sal,3,Alimentação,1,43,1,2,5,1,0,Bahia,BA
826,221,1047,4,3.89,15.56,Milho de pipoca,3,Alimentação,0,74,0,0,5,0,1,Bahia,BA
827,269,1044,4,3.99,15.96,Seleta,3,Alimentação,1,19,1,0,5,1,0,Bahia,BA
828,1777,1037,4,3.45,13.8,Farinha de mandioca,3,Alimentação,1,46,0,2,5,0,0,Bahia,BA
829,2471,1037,2,3.45,6.9,Farinha de mandioca,3,Alimentação,0,32,1,0,5,0,0,Bahia,BA
830,48,1009,4,12.5,50.0,Condicionador,1,Produtos de Limpeza,1,34,2,3,5,0,0,Bahia,BA
831,1245,1022,3,4.3,12.9,Leite desnatado litro,2,Bebidas,1,41,3,0,5,1,0,Bahia,BA
832,1368,1022,2,4.3,8.6,Leite desnatado litro,2,Bebidas,0,35,2,1,5,0,1,Bahia,BA
833,1393,1078,4,10.99,43.96,Manteiga,5,Carnes e Frios,0,48,3,0,5,0,1,Bahia,BA
834,1184,1054,1,1.5,1.5,Couve,4,Hortifruti,0,42,0,0,5,0,0,Bahia,BA
835,2559,1071,1,4.99,4.99,Quiabo,4,Hortifruti,0,74,3,0,5,0,1,Bahia,BA
836,2856,1071,3,4.99,14.97,Quiabo,4,Hortifruti,1,38,3,0,5,0,1,Bahia,BA
837,2156,1056,2,3.75,7.5,Tomate,4,Hortifruti,0,30,1,3,5,1,0,Bahia,BA
838,214,1058,3,3.89,11.67,Beterraba,4,Hortifruti,0,66,1,1,5,1,0,Bahia,BA
839,1584,1058,2,3.89,7.78,Beterraba,4,Hortifruti,0,35,3,1,5,1,0,Bahia,BA
840,2368,1058,3,3.89,11.67,Beterraba,4,Hortifruti,0,49,2,1,5,1,0,Bahia,BA
841,181,1067,3,2.99,8.97,Mamão,4,Hortifruti,0,73,0,0,5,1,0,Bahia,BA
842,1540,1055,4,3.99,15.96,Batata,4,Hortifruti,1,32,0,3,5,1,0,Bahia,BA
843,2423,1055,3,3.99,11.97,Batata,4,Hortifruti,0,38,0,0,5,0,0,Bahia,BA
844,2413,1004,4,4.0,16.0,Esponja de aço,1,Produtos de Limpeza,0,38,0,2,5,0,1,Bahia,BA
845,1379,1013,4,13.5,54.0,Limpa vidros,1,Produtos de Limpeza,0,41,1,1,5,0,0,Bahia,BA
846,2353,1013,1,13.5,13.5,Limpa vidros,1,Produtos de Limpeza,1,45,2,3,5,1,0,Bahia,BA
847,1809,1045,3,5.99,17.97,Doce de leite,3,Alimentação,0,19,3,0,5,1,1,Bahia,BA
848,237,1080,3,2.49,7.47,Iogurte,5,Carnes e Frios,1,47,3,1,5,0,1,Bahia,BA
849,1189,1086,1,15.9,15.9,Salsicha,5,Carnes e Frios,1,28,0,0,5,1,1,Bahia,BA
850,1946,1063,2,3.99,7.98,Banana,4,Hortifruti,1,62,3,2,5,1,0,Bahia,BA
851,468,1034,4,3.75,15.0,Fubá,3,Alimentação,1,42,2,3,5,0,1,Bahia,BA
852,805,1023,4,22.5,90.0,Arroz 5kg,3,Alimentação,0,23,0,3,5,1,0,Bahia,BA
853,2449,1023,3,22.5,67.5,Arroz 5kg,3,Alimentação,1,26,0,2,5,0,0,Bahia,BA
854,2296,1019,3,4.5,13.5,Suco caixinha 500ml,2,Bebidas,0,43,3,1,5,1,1,Bahia,BA
855,1966,1030,4,8.0,32.0,Achocolatado,3,Alimentação,1,54,3,2,5,1,1,Bahia,BA
856,2918,1030,1,8.0,8.0,Achocolatado,3,Alimentação,0,38,1,0,5,1,1,Bahia,BA
857,1513,1066,4,3.76,15.04,Abacate,4,Hortifruti,1,74,3,0,5,0,0,Bahia,BA
858,1479,1064,4,12.5,50.0,Ovos,4,Hortifruti,1,32,3,0,5,0,0,Bahia,BA
859,2842,1064,3,12.5,37.5,Ovos,4,Hortifruti,0,38,2,3,5,0,1,Bahia,BA
860,747,1053,1,1.5,1.5,Alface,4,Hortifruti,1,41,1,1,5,0,0,Bahia,BA
861,1775,1053,2,1.5,3.0,Alface,4,Hortifruti,0,64,1,1,5,1,1,Bahia,BA
862,772,1068,1,1.29,1.29,Melancia,4,Hortifruti,0,32,3,3,5,0,1,Bahia,BA
863,1526,1018,4,4.99,19.96,Suco garrafa 1l,2,Bebidas,1,35,2,0,5,0,1,Bahia,BA
864,724,1008,2,8.5,17.0,Shampo,1,Produtos de Limpeza,1,62,2,3,5,0,1,Bahia,BA
865,1838,1008,2,8.5,17.0,Shampo,1,Produtos de Limpeza,0,27,3,1,5,1,0,Bahia,BA
866,2345,1008,4,8.5,34.0,Shampo,1,Produtos de Limpeza,0,25,1,3,5,0,0,Bahia,BA
867,537,1073,3,1.5,4.5,Cheiro verde,4,Hortifruti,0,18,0,3,5,1,1,Bahia,BA
868,605,1073,1,1.5,1.5,Cheiro verde,4,Hortifruti,0,22,0,0,5,0,1,Bahia,BA
869,726,1072,2,1.5,3.0,Salsa,4,Hortifruti,0,68,2,1,5,1,1,Bahia,BA
870,1099,1081,4,11.5,46.0,Presunto,5,Carnes e Frios,1,35,3,1,5,1,1,Bahia,BA
871,1489,1081,3,11.5,34.5,Presunto,5,Carnes e Frios,0,25,2,3,5,0,1,Bahia,BA
872,2150,1081,1,11.5,11.5,Presunto,5,Carnes e Frios,0,60,2,0,5,0,1,Bahia,BA
873,2400,1061,2,5.99,11.98,Chuchu,4,Hortifruti,0,32,1,1,5,1,0,Bahia,BA
874,347,1041,3,4.95,14.85,Molho de pimenta,3,Alimentação,0,70,3,0,5,0,0,Bahia,BA
875,2512,1041,4,4.95,19.8,Molho de pimenta,3,Alimentação,0,36,3,0,5,0,0,Bahia,BA
876,2531,1041,4,4.95,19.8,Molho de pimenta,3,Alimentação,1,40,2,3,5,1,0,Bahia,BA
877,2684,1041,3,4.95,14.85,Molho de pimenta,3,Alimentação,0,34,1,3,5,1,0,Bahia,BA
878,342,1007,3,1.25,3.75,Sabonete,1,Produtos de Limpeza,1,63,3,0,5,1,1,Bahia,BA
879,459,1076,4,29.99,119.96,Queijo Mussarela,5,Carnes e Frios,1,44,2,0,5,0,1,Bahia,BA
880,2888,1036,3,3.5,10.5,Farinha de milho,3,Alimentação,1,64,1,3,5,0,1,Bahia,BA
881,600,1057,4,2.99,11.96,Cenoura,4,Hortifruti,1,57,2,1,5,0,0,Bahia,BA
882,1022,1057,3,2.99,8.97,Cenoura,4,Hortifruti,1,73,2,1,5,1,1,Bahia,BA
883,2189,1015,4,12.0,48.0,Saco de lixo 30l,1,Produtos de Limpeza,1,30,1,0,5,1,1,Bahia,BA
884,612,1011,1,5.99,5.99,Lustra móveis,1,Produtos de Limpeza,0,33,3,0,18,1,0,Piauí,PI
885,1055,1011,3,5.99,17.97,Lustra móveis,1,Produtos de Limpeza,1,43,1,1,18,0,1,Piauí,PI
886,619,1032,2,9.99,19.98,Café,3,Alimentação,1,19,2,3,18,1,1,Piauí,PI
887,1541,1032,3,9.99,29.97,Café,3,Alimentação,1,60,1,1,18,0,0,Piauí,PI
888,2546,1049,3,5.99,17.97,Leite em pó,3,Alimentação,1,23,2,2,18,1,1,Piauí,PI
889,2157,1021,3,3.99,11.97,Leite integral litro,2,Bebidas,0,59,0,2,18,1,0,Piauí,PI
890,1825,1001,4,22.0,88.0,Amaciante,1,Produtos de Limpeza,0,68,3,0,18,1,1,Piauí,PI
891,2327,1003,4,12.0,48.0,Água sanitária,1,Produtos de Limpeza,1,59,0,0,18,0,1,Piauí,PI
892,2676,1069,4,3.49,13.96,Melão,4,Hortifruti,0,49,3,3,18,0,1,Piauí,PI
893,75,1043,2,3.25,6.5,Milho verde,3,Alimentação,1,27,2,3,18,0,0,Piauí,PI
894,1769,1043,1,3.25,3.25,Milho verde,3,Alimentação,0,45,0,1,18,1,1,Piauí,PI
895,517,1029,3,10.0,30.0,Açucar,3,Alimentação,1,60,3,3,18,1,1,Piauí,PI
896,1119,1029,3,10.0,30.0,Açucar,3,Alimentação,0,71,0,1,18,1,1,Piauí,PI
897,1190,1029,2,10.0,20.0,Açucar,3,Alimentação,0,62,1,2,18,0,0,Piauí,PI
898,2300,1029,2,10.0,20.0,Açucar,3,Alimentação,1,68,0,3,18,0,1,Piauí,PI
899,31,1059,3,4.0,12.0,Chicória,4,Hortifruti,0,61,1,1,18,1,0,Piauí,PI
900,2690,1017,2,7.5,15.0,Refrigerante 2l,2,Bebidas,1,30,3,3,18,1,1,Piauí,PI
901,285,1000,3,9.9,29.7,Sabão em pó,1,Produtos de Limpeza,1,74,1,3,18,1,0,Piauí,PI
902,1476,1000,1,9.9,9.9,Sabão em pó,1,Produtos de Limpeza,1,52,0,2,18,1,1,Piauí,PI
903,2792,1085,3,64.99,194.97,Carne seca,5,Carnes e Frios,0,19,2,2,18,1,0,Piauí,PI
904,233,1079,2,5.99,11.98,Margarina,5,Carnes e Frios,0,68,1,1,18,0,0,Piauí,PI
905,1104,1079,2,5.99,11.98,Margarina,5,Carnes e Frios,0,45,2,2,18,0,0,Piauí,PI
906,1120,1079,3,5.99,17.97,Margarina,5,Carnes e Frios,1,38,2,3,18,1,1,Piauí,PI
907,1219,1079,2,5.99,11.98,Margarina,5,Carnes e Frios,1,72,2,1,18,1,1,Piauí,PI
908,1391,1079,4,5.99,23.96,Margarina,5,Carnes e Frios,0,36,2,0,18,1,0,Piauí,PI
909,2280,1079,3,5.99,17.97,Margarina,5,Carnes e Frios,1,43,0,3,18,1,0,Piauí,PI
910,1028,1077,4,34.5,138.0,Queijo outros,5,Carnes e Frios,0,43,2,2,18,1,1,Piauí,PI
911,1303,1077,2,34.5,69.0,Queijo outros,5,Carnes e Frios,1,54,2,1,18,1,1,Piauí,PI
912,1240,1016,4,15.0,60.0,Saco de lixo 50l,1,Produtos de Limpeza,0,40,3,2,18,0,1,Piauí,PI
913,2245,1048,1,8.99,8.99,Óleo de cozinha,3,Alimentação,0,24,1,3,18,0,1,Piauí,PI
914,1263,1040,4,5.0,20.0,Maionese,3,Alimentação,1,43,1,2,18,0,1,Piauí,PI
915,2277,1040,3,5.0,15.0,Maionese,3,Alimentação,0,32,1,3,18,0,0,Piauí,PI
916,2593,1040,1,5.0,5.0,Maionese,3,Alimentação,0,52,0,3,18,0,0,Piauí,PI
917,763,1025,3,4.99,14.97,Macarrão,3,Alimentação,1,35,2,2,18,0,0,Piauí,PI
918,1893,1025,4,4.99,19.96,Macarrão,3,Alimentação,1,42,3,2,18,0,0,Piauí,PI
919,463,1065,4,5.99,23.96,Uva,4,Hortifruti,0,21,2,2,18,0,0,Piauí,PI
920,118,1083,3,1.99,5.97,Frango,5,Carnes e Frios,0,30,2,2,18,0,0,Piauí,PI
921,594,1083,2,1.99,3.98,Frango,5,Carnes e Frios,1,53,2,3,18,0,0,Piauí,PI
922,863,1083,3,1.99,5.97,Frango,5,Carnes e Frios,1,44,0,3,18,0,1,Piauí,PI
923,2076,1014,2,8.99,17.98,Alcool,1,Produtos de Limpeza,1,33,3,2,18,1,0,Piauí,PI
924,1974,1039,1,4.99,4.99,Atum,3,Alimentação,1,62,2,1,18,1,0,Piauí,PI
925,2839,1039,1,4.99,4.99,Atum,3,Alimentação,0,22,0,2,18,1,0,Piauí,PI
926,116,1020,3,2.5,7.5,Suco sachê,2,Bebidas,0,35,1,1,18,1,1,Piauí,PI
927,615,1020,1,2.5,2.5,Suco sachê,2,Bebidas,0,60,1,0,18,0,0,Piauí,PI
928,1089,1020,2,2.5,5.0,Suco sachê,2,Bebidas,1,57,0,1,18,1,0,Piauí,PI
929,2879,1020,2,2.5,5.0,Suco sachê,2,Bebidas,0,28,0,2,18,0,1,Piauí,PI
930,349,1024,3,5.99,17.97,Feijão 2kg,3,Alimentação,1,60,3,3,18,0,1,Piauí,PI
931,2349,1024,4,5.99,23.96,Feijão 2kg,3,Alimentação,1,27,3,2,18,0,1,Piauí,PI
932,1285,1028,2,3.2,6.4,Sal,3,Alimentação,0,19,3,1,18,1,0,Piauí,PI
933,263,1047,3,3.89,11.67,Milho de pipoca,3,Alimentação,1,68,1,1,18,1,0,Piauí,PI
934,2097,1047,1,3.89,3.89,Milho de pipoca,3,Alimentação,0,39,2,3,18,1,0,Piauí,PI
935,432,1037,1,3.45,3.45,Farinha de mandioca,3,Alimentação,1,45,2,1,18,0,1,Piauí,PI
936,2560,1037,1,3.45,3.45,Farinha de mandioca,3,Alimentação,0,66,3,3,18,1,0,Piauí,PI
937,2495,1022,3,4.3,12.9,Leite desnatado litro,2,Bebidas,0,18,1,3,18,1,0,Piauí,PI
938,268,1082,3,29.99,89.97,Peixe,5,Carnes e Frios,0,45,3,3,18,1,0,Piauí,PI
939,429,1084,1,56.99,56.99,Carne vermelha,5,Carnes e Frios,0,37,1,2,18,1,0,Piauí,PI
940,494,1006,4,6.0,24.0,Sabão em pedra,1,Produtos de Limpeza,1,36,1,3,18,0,1,Piauí,PI
941,511,1006,1,6.0,6.0,Sabão em pedra,1,Produtos de Limpeza,1,72,0,0,18,1,0,Piauí,PI
942,898,1006,3,6.0,18.0,Sabão em pedra,1,Produtos de Limpeza,0,35,3,3,18,0,1,Piauí,PI
943,1546,1006,3,6.0,18.0,Sabão em pedra,1,Produtos de Limpeza,1,46,1,0,18,0,0,Piauí,PI
944,1581,1006,2,6.0,12.0,Sabão em pedra,1,Produtos de Limpeza,1,28,0,3,18,1,1,Piauí,PI
945,1854,1078,2,10.99,21.98,Manteiga,5,Carnes e Frios,1,46,0,3,18,0,1,Piauí,PI
946,1916,1054,4,1.5,6.0,Couve,4,Hortifruti,0,23,0,0,18,1,0,Piauí,PI
947,1815,1002,2,1.99,3.98,Detergente,1,Produtos de Limpeza,1,39,3,2,18,1,0,Piauí,PI
948,637,1071,1,4.99,4.99,Quiabo,4,Hortifruti,0,26,1,3,18,1,1,Piauí,PI
949,2472,1062,3,5.99,17.97,Espinafre,4,Hortifruti,1,52,0,0,18,0,0,Piauí,PI
950,1470,1056,1,3.75,3.75,Tomate,4,Hortifruti,1,51,0,1,18,1,1,Piauí,PI
951,2379,1067,2,2.99,5.98,Mamão,4,Hortifruti,1,28,0,2,18,0,1,Piauí,PI
952,2500,1067,3,2.99,8.97,Mamão,4,Hortifruti,1,20,0,1,18,1,0,Piauí,PI
953,92,1055,4,3.99,15.96,Batata,4,Hortifruti,0,19,1,1,18,1,0,Piauí,PI
954,2257,1055,4,3.99,15.96,Batata,4,Hortifruti,0,70,0,3,18,1,1,Piauí,PI
955,2728,1055,3,3.99,11.97,Batata,4,Hortifruti,0,42,0,1,18,0,1,Piauí,PI
956,97,1074,4,2.49,9.96,Cebola,4,Hortifruti,1,59,1,1,18,0,1,Piauí,PI
957,910,1074,2,2.49,4.98,Cebola,4,Hortifruti,1,64,1,0,18,1,0,Piauí,PI
958,2620,1074,4,2.49,9.96,Cebola,4,Hortifruti,0,25,1,0,18,0,0,Piauí,PI
959,1693,1004,2,4.0,8.0,Esponja de aço,1,Produtos de Limpeza,0,68,1,1,18,0,1,Piauí,PI
960,327,1045,2,5.99,11.98,Doce de leite,3,Alimentação,1,58,1,3,18,0,1,Piauí,PI
961,1326,1045,3,5.99,17.97,Doce de leite,3,Alimentação,0,37,0,1,18,1,1,Piauí,PI
962,1668,1045,2,5.99,11.98,Doce de leite,3,Alimentação,1,69,1,3,18,1,0,Piauí,PI
963,1962,1080,2,2.49,4.98,Iogurte,5,Carnes e Frios,0,65,0,0,18,0,1,Piauí,PI
964,2561,1080,3,2.49,7.47,Iogurte,5,Carnes e Frios,0,24,3,1,18,0,0,Piauí,PI
965,1195,1086,2,15.9,31.8,Salsicha,5,Carnes e Frios,0,31,0,1,18,1,0,Piauí,PI
966,649,1063,4,3.99,15.96,Banana,4,Hortifruti,1,74,2,2,18,1,0,Piauí,PI
967,528,1034,3,3.75,11.25,Fubá,3,Alimentação,0,18,1,2,18,0,0,Piauí,PI
968,120,1042,1,4.45,4.45,Ervilha,3,Alimentação,0,61,2,3,18,1,1,Piauí,PI
969,2347,1019,4,4.5,18.0,Suco caixinha 500ml,2,Bebidas,1,58,2,1,18,1,1,Piauí,PI
970,1474,1030,4,8.0,32.0,Achocolatado,3,Alimentação,1,54,0,2,18,0,0,Piauí,PI
971,1700,1030,2,8.0,16.0,Achocolatado,3,Alimentação,0,70,0,3,18,0,1,Piauí,PI
972,135,1053,3,1.5,4.5,Alface,4,Hortifruti,1,45,2,1,18,1,1,Piauí,PI
973,150,1018,3,4.99,14.97,Suco garrafa 1l,2,Bebidas,0,32,3,2,18,1,0,Piauí,PI
974,184,1026,3,2.0,6.0,Extrato de tomate,3,Alimentação,0,53,0,1,18,1,0,Piauí,PI
975,599,1026,4,2.0,8.0,Extrato de tomate,3,Alimentação,1,37,1,1,18,1,1,Piauí,PI
976,1215,1026,1,2.0,2.0,Extrato de tomate,3,Alimentação,1,18,1,3,18,0,1,Piauí,PI
977,258,1031,1,1.99,1.99,Bolacha,3,Alimentação,1,26,0,1,18,1,1,Piauí,PI
978,1951,1072,1,1.5,1.5,Salsa,4,Hortifruti,1,68,1,3,18,1,1,Piauí,PI
979,1229,1081,3,11.5,34.5,Presunto,5,Carnes e Frios,1,42,3,2,18,1,1,Piauí,PI
980,2886,1041,1,4.95,4.95,Molho de pimenta,3,Alimentação,0,60,1,2,18,0,1,Piauí,PI
981,2147,1007,4,1.25,5.0,Sabonete,1,Produtos de Limpeza,0,75,2,1,18,0,0,Piauí,PI
982,2163,1007,1,1.25,1.25,Sabonete,1,Produtos de Limpeza,1,59,2,2,18,0,0,Piauí,PI
983,2681,1076,2,29.99,59.98,Queijo Mussarela,5,Carnes e Frios,0,43,2,1,18,1,1,Piauí,PI
984,2744,1076,4,29.99,119.96,Queijo Mussarela,5,Carnes e Frios,1,41,2,3,18,0,1,Piauí,PI
985,543,1036,1,3.5,3.5,Farinha de milho,3,Alimentação,0,64,2,2,18,0,0,Piauí,PI
986,2966,1036,4,3.5,14.0,Farinha de milho,3,Alimentação,1,28,2,2,18,0,1,Piauí,PI
987,1249,1057,1,2.99,2.99,Cenoura,4,Hortifruti,0,69,3,0,18,1,1,Piauí,PI
988,2667,1057,3,2.99,8.97,Cenoura,4,Hortifruti,1,53,3,1,18,0,0,Piauí,PI
989,270,1051,1,5.99,5.99,Leite condensado,3,Alimentação,1,27,1,2,18,0,0,Piauí,PI
990,2468,1005,1,2.5,2.5,Buchinha de pia,1,Produtos de Limpeza,1,21,2,1,18,0,0,Piauí,PI
991,1897,1015,3,12.0,36.0,Saco de lixo 30l,1,Produtos de Limpeza,0,41,2,0,18,0,0,Piauí,PI
992,658,1011,1,5.99,5.99,Lustra móveis,1,Produtos de Limpeza,1,32,0,3,20,0,1,Rio Grande do Norte,RN
993,2027,1011,3,5.99,17.97,Lustra móveis,1,Produtos de Limpeza,0,47,3,1,20,0,1,Rio Grande do Norte,RN
994,2802,1011,2,5.99,11.98,Lustra móveis,1,Produtos de Limpeza,1,38,0,3,20,1,1,Rio Grande do Norte,RN
995,999,1032,1,9.99,9.99,Café,3,Alimentação,0,72,0,3,20,0,0,Rio Grande do Norte,RN
996,2549,1032,2,9.99,19.98,Café,3,Alimentação,0,59,0,0,20,1,1,Rio Grande do Norte,RN
997,444,1021,1,3.99,3.99,Leite integral litro,2,Bebidas,1,56,3,3,20,0,0,Rio Grande do Norte,RN
998,839,1021,3,3.99,11.97,Leite integral litro,2,Bebidas,0,20,2,1,20,0,1,Rio Grande do Norte,RN
999,1010,1001,2,22.0,44.0,Amaciante,1,Produtos de Limpeza,0,44,0,1,20,0,1,Rio Grande do Norte,RN
1000,1911,1001,4,22.0,88.0,Amaciante,1,Produtos de Limpeza,0,67,3,2,20,0,1,Rio Grande do Norte,RN
1001,1914,1001,2,22.0,44.0,Amaciante,1,Produtos de Limpeza,0,20,0,2,20,1,1,Rio Grande do Norte,RN
1002,2730,1001,3,22.0,66.0,Amaciante,1,Produtos de Limpeza,0,47,3,0,20,0,0,Rio Grande do Norte,RN
1003,1639,1003,1,12.0,12.0,Água sanitária,1,Produtos de Limpeza,0,69,3,0,20,1,1,Rio Grande do Norte,RN
1004,2927,1003,2,12.0,24.0,Água sanitária,1,Produtos de Limpeza,0,26,1,0,20,1,1,Rio Grande do Norte,RN
1005,504,1043,4,3.25,13.0,Milho verde,3,Alimentação,1,52,3,2,20,1,0,Rio Grande do Norte,RN
1006,222,1029,2,10.0,20.0,Açucar,3,Alimentação,1,21,0,1,20,0,0,Rio Grande do Norte,RN
1007,602,1059,2,4.0,8.0,Chicória,4,Hortifruti,0,49,1,0,20,1,1,Rio Grande do Norte,RN
1008,1032,1017,1,7.5,7.5,Refrigerante 2l,2,Bebidas,1,49,3,0,20,0,0,Rio Grande do Norte,RN
1009,1589,1017,2,7.5,15.0,Refrigerante 2l,2,Bebidas,1,18,2,0,20,1,0,Rio Grande do Norte,RN
1010,366,1000,4,9.9,39.6,Sabão em pó,1,Produtos de Limpeza,1,54,1,0,20,1,1,Rio Grande do Norte,RN
1011,1563,1000,4,9.9,39.6,Sabão em pó,1,Produtos de Limpeza,1,34,0,0,20,1,1,Rio Grande do Norte,RN
1012,1720,1000,3,9.9,29.7,Sabão em pó,1,Produtos de Limpeza,0,73,2,1,20,1,1,Rio Grande do Norte,RN
1013,288,1079,3,5.99,17.97,Margarina,5,Carnes e Frios,1,52,2,3,20,1,1,Rio Grande do Norte,RN
1014,2704,1070,1,3.99,3.99,Jiló,4,Hortifruti,0,66,2,1,20,1,0,Rio Grande do Norte,RN
1015,794,1077,3,34.5,103.5,Queijo outros,5,Carnes e Frios,0,51,2,2,20,1,1,Rio Grande do Norte,RN
1016,236,1075,1,35.0,35.0,Queijo Minas,5,Carnes e Frios,0,43,1,0,20,1,1,Rio Grande do Norte,RN
1017,1392,1075,3,35.0,105.0,Queijo Minas,5,Carnes e Frios,1,31,1,3,20,0,0,Rio Grande do Norte,RN
1018,2007,1075,4,35.0,140.0,Queijo Minas,5,Carnes e Frios,1,64,0,3,20,1,1,Rio Grande do Norte,RN
1019,1923,1010,1,11.0,11.0,Desinfetante,1,Produtos de Limpeza,1,69,0,1,20,1,1,Rio Grande do Norte,RN
1020,2809,1040,1,5.0,5.0,Maionese,3,Alimentação,1,52,3,0,20,0,1,Rio Grande do Norte,RN
1021,1127,1025,2,4.99,9.98,Macarrão,3,Alimentação,0,31,0,0,20,0,1,Rio Grande do Norte,RN
1022,2630,1025,1,4.99,4.99,Macarrão,3,Alimentação,1,67,1,2,20,1,0,Rio Grande do Norte,RN
1023,367,1065,2,5.99,11.98,Uva,4,Hortifruti,0,30,0,0,20,0,0,Rio Grande do Norte,RN
1024,1204,1065,2,5.99,11.98,Uva,4,Hortifruti,0,35,2,3,20,0,1,Rio Grande do Norte,RN
1025,1864,1065,1,5.99,5.99,Uva,4,Hortifruti,1,51,0,2,20,0,0,Rio Grande do Norte,RN
1026,565,1012,3,7.95,23.85,Tira manchas,1,Produtos de Limpeza,0,22,3,0,20,1,1,Rio Grande do Norte,RN
1027,2770,1083,2,1.99,3.98,Frango,5,Carnes e Frios,0,40,3,2,20,0,1,Rio Grande do Norte,RN
